bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Deguello! The War of Texan Independence,2003,,"id,num_games,score,game,url,images",,,1,8,,,,,12,,120,120,,,,,,,,,,0,,,,,,04FX6nzrS5,,,,,
,Spider-Man versus Doctor Octopus: Race to Rescue Board Game,2004,,,,"name,id,url,num_games,score,game,images",2,2,,,,,,,5,5,,,,,,,,,,0,,,,,,04IRlJJenO,,,,,
,The Heritage of Batik,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,60,,,,,,,,,,0,,,,,,04PccljCL3,,,,,
,Sailors Knot,1996,,,,"name,id,url,num_games,score,game,images",1,10,,,,,8,,10,10,,,,,,,,,,0,,,,,,04Td94pQMQ,,,,,
,Game of Football,1948,,,,"name,id,url,num_games,score,game,images",2,2,,,,,,,20,20,,,,,,,,,,0,,,,,,04VUHLcawd,,,,,
,Keltis: Das Orakel,2010,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,30,30,,"WPytek5P8l,lA3KUtVFCy",,,,,,,,4,3.5,,,,,04W0DewuSI,,,,,
,The Mining Game,1983,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,,,120,120,,,,,,,,,,0,,,,,,04ZNoUCnAH,,,,,
,MAG-Wars,,,"id,num_games,score,game,url,images",Jon Bryant,"name,id,url,num_games,score,game,images",2,4,,,,,13,,,,,,,,,,,,,0,,,,,,04bvjjaA7u,,,,,
,DC Comics Dice Masters: Teen Titans Promo Cards,2016,,,,"name,id,url,num_games,score,game,images",2,2,,,,,14,,60,60,,"vZsDDAdOoe,R0bGq4cAl4",,,,,,,,0,,,,,,04bzB8ak3d,,,,,
,Österreich Reise,2004,,"id,num_games,score,game,url,images","Michael Rüttinger,Heidemarie Rüttinger","name,id,url,num_games,score,game,images",2,6,,,,,6,,45,45,,,,,,,,,,0,,,,,,04eJ5TwbWz,,,,,
,"7028 Clear Sleeves 59x92mm Euro Game Size (4x100, 400 sleeves)",,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,04flNnyLwu,,,,,
,Batman: The Animated Series Adventures - Arkham Asylum,2020,,"id,num_games,score,game,url,images","Dario Brizuela,Jose David Lanza Cebrian,Chris Fenoglio,Jay Fotos,Jack Lawrence,Ben Misenar","name,id,url,num_games,score,game,images",1,5,,,,,14,,45,150,v4SfYtS2Lr,,,,,,,,,0,,,,,,04gNAdm2mh,,,,,
,Fantasy Fantasy Baseball,2017,,"id,num_games,score,game,url,images",Rob Lundy,"name,id,url,num_games,score,game,images",1,5,,,,,10,,20,50,,"PGjmKGi26h,iWODHwRGuU,WPytek5P8l,r6yIFvyXDD,DEvPj5twid,AVY6EvSQTP,XM2FYZmBHH",,,,,,,,3,3.3333333333333335,,,,,04iUFuT5CI,,,,,
,MR MEN Shopping Spree,1978,,,,"name,id,url,num_games,score,game,images",2,4,,,,,4,,15,25,,,,,,,,,,0,,,,,,04mvpGpEvR,,,,,
,Swamp Devils From Blood Bayou!,2016,,"id,num_games,score,game,url,images",José Ramón Faura,"name,id,url,num_games,score,game,images",2,2,,,,,14,,60,60,,,,,,,,,,0,,,,,,04r5P6B13X,,,,,
,Flitting Bad Wolf,2016,,"id,num_games,score,game,url,images",Chih-Fan Chen,"name,id,url,num_games,score,game,images",2,2,,,,,6,,15,25,,,,,,,,,,0,,,,,,04ucjm2jJP,,,,,
,Tempest: Shards of the Gods,2016,,,,"name,id,url,num_games,score,game,images",2,4,,,,,13,,40,90,,,,,,,,,,0,,,,,,04uf2jWl8A,,,,,
,Railroad Ink: Underground Expansion Pack,2021,,,,,1,4,,,,,,,,,,,,,,,,,,0,,,,,,04waPFb3tS,,,,,
,D&D Collector's Series: Waterdeep - Dragon Heist: Manshoon,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,04xEVgHnqu,,,,,
,My Kingdom,2019,,"id,num_games,score,game,url,images",Dheeraj Bhatia,"name,id,url,num_games,score,game,images",2,4,,,,,8,,15,45,,,,,,,,,,0,,,,,,04xboGSU5C,,,,,
,Rise!,2012,,"id,num_games,score,game,url,images",Michael Coe,"name,id,url,num_games,score,game,images",2,2,,,,,8,,20,20,,"05zCZoLvQJ,3te2oybNR4,bgGxE0pI2B,U3zhCQH7Et,8PN2HE86wg",,,,,,,,5,3.4,,,,,04yjyAFyAV,,,,,
,Conni kommt in die Schule,2008,,"id,num_games,score,game,url,images","Oliver Freudenreich,Eva Wenzel-Burger","name,id,url,num_games,score,game,images",1,4,,,,,5,,10,10,,,,,,,,,,0,,,,,,050A0AlWDk,,,,,
,Memory Flip Flop Fred,,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,5,,20,20,,,,,,,,,,0,,,,,,053EDWkaVl,,,,,
,Nachtschwärmer,2020,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,,,5,15,,,,,,,,,,0,,,,,,056RfbYAN9,,,,,
,Quad Rune,2013,,,,,2,8,,,,,6,,60,60,,,,,,,,,,0,,,,,,056ifG23t5,,,,,
,Star Wars: Attack of the Clones Card Game,2002,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,8,,45,45,,,,,,,,,,0,,,,,,058eZpdr9f,,,,,
,Shadowrift: Eve of the Sickle Moon,,,,,"name,id,url,num_games,score,game,images",1,6,,,,,13,,45,120,v4SfYtS2Lr,"9mNukNBxfZ,vZsDDAdOoe",,,,,,,,3,4.0,,,,,058xcEZ4SD,,,,,
,Star Wars X-Wing: Saw's Renegades,2018,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,30,45,v4SfYtS2Lr,,,,,,,,,1,5.0,,,,,05BV9dxq8C,,,,,
,The Hobbit: An Unexpected Journey - 4 Figure Mini Game,2013,,,,"name,id,url,num_games,score,game,images",2,4,,,,,14,,,,"Sod2YBWMKi,dO9HVl2TW7",,,,,,,,,0,,,,,,05CCl0VUXg,,,,,
,Lost Worlds Adventure Set II: The Dwarf and Goblin Wars,1984,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,4,,,,,10,,90,90,,"bgGxE0pI2B,GNtouC8NLm,EVeAdboGUA,XM2FYZmBHH",,,,,,,,0,,,,,,05DAErcY32,,,,,
,Tavern Brawl,2004,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,05LAzRWUSZ,,,,,
,Wat vindt Nederland?,2012,,,,"name,id,url,num_games,score,game,images",2,4,,,,,12,,60,60,,,,,,,,,,0,,,,,,05R3oRfYhu,,,,,
,The Ruined Hamlet / Terror in the Gloaming,2008,,"id,num_games,score,game,url,images","Barrataria,William McAusland","name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,05UHST1gAX,,,,,
,Hotori,2015,,,,,2,4,,,,,10,,20,20,,,,,,,,,,0,,,,,,05XEQ0I0J8,,,,,
,Wander: The Cult of Barnacle Bay - Dice Pack,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,05YFwUYk6C,,,,,
,Spells & Magic,1996,,"id,num_games,score,game,url,images","Dennis Cramer,Jeff Easley,Ken Frank,Paul Hanchette,Greg Kerkman,Thomas Manning,David O. Miller,William O'Connor,R. K. Post,Shan Ren,Phillip Robb,Arnie Swekel","name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,05ZAGw5iHr,,,,,
,A Song of Ice & Fire: Tabletop Miniatures Game - Lannister Crossbowmen,2018,,,,"id,name,url,num_games,score,game,images",2,2,,,,,14,,60,75,,,,,,,,,,0,,,,,,05fdNMSMLa,,,,,
,Deutschland-Quiz: Hessen,2007,,"id,num_games,score,game,url,images",Petra Graef,"name,id,url,num_games,score,game,images",1,1,,,,,8,,25,25,,,,,,,,,,0,,,,,,05n1TdwCyG,,,,,
,Monopoly: Dragon Ball Super,2020,,,,"id,name,url,num_games,score,game,images",2,6,,,,,8,,60,120,,mGBzR68m8Z,,,,,,,,,,,,,,05sYpgsuq9,,,,,
,Iron bottom & Sunset sky,2010,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,10,,60,60,,,,,,,,,,0,,,,,,05uETigNaG,,,,,
,Squabbles,2013,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,8,,30,30,,,,,,,,,,0,,,,,,05wX4fIPfw,,,,,
,Nine Fields,2019,,"id,num_games,score,game,url,images",Aaron Nakahara,,2,2,,,,,,,,,,,,,,,,,,0,,,,,,0604cKfzir,,,,,
,Ascending Empires,2011,,"id,num_games,score,game,url,images",Chechu Nieto,"name,id,url,num_games,score,game,images",2,4,,,,,10,,75,75,,lA3KUtVFCy,,,,,,,,13,3.6153846153846154,,,,,060LSi2szR,,,,,
,Edelweiss: A Panzer Grenadier Scenario Book,2003,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,12,,30,30,,,,,,,,,,0,,,,,,0631jnAoZk,,,,,
,BCT Command: Kandahar,2013,,"id,num_games,score,game,url,images",Michael Anderson (I),"id,name,url,num_games,score,game,images",2,2,,,,,12,,180,180,,eRe1jJCBFe,,,,,,,,1,3.0,,,,,064NttJglI,,,,,
,Regicida,2020,,,Lavinia Underbougth,,1,6,,,,,14,,10,20,,,,,,,,,,0,,,,,,065QQMcXEQ,,,,,
,Road Rally USA,2013,,"id,num_games,score,game,url,images",Richard Cochard,"name,id,url,num_games,score,game,images",3,5,,,,,8,,45,60,,WPytek5P8l,,,,,,,,4,2.5,,,,,068zKrPpbD,,,,,
,Clank!: Enchanted Dice,2017,,"id,num_games,score,game,url,images","Rayph Beisner,Raul Ramos,Nate Storm","name,id,url,num_games,score,game,images",1,4,,,,,,,30,60,,"vZsDDAdOoe,BGrhzIN69D,MEAoOygZsA,hmipYN1R1I",,,,,,,,3,4.0,,,,,06Htc6shB5,,,,,
,Masmorra: Dungeons of Arcadia - Promo Dice Set,2016,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,5,,,,,13,,20,45,v4SfYtS2Lr,"R0bGq4cAl4,U3zhCQH7Et,T8JEFYwoqy,XM2FYZmBHH",,,,,,,,6,3.3333333333333335,,,,,06J5nkYAvF,,,,,
,Forbidden Sky: Ledge Extender Promo Card,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,10,,60,60,,,,,,,,,,0,,,,,,06Kvq8gqfl,,,,,
,Baseball Highlights: 2045 - Starter Team 24 - Seattle (V12),,,,,"name,id,url,num_games,score,game,images",1,4,,,,,9,,45,60,,,,,,,,,,1,4.0,,,,,06MsIjSiHX,,,,,
,Entenrallye,1988,,"id,num_games,score,game,url,images",Wolfgang Steinmeyer,"name,id,url,num_games,score,game,images",2,6,,,,,10,,60,60,tQGLgwdbYH,mGBzR68m8Z,,,,,,,,0,,,,,,06NzIBNH1s,,,,,
,Million Dollars But 80s Expansion Pack,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,06Ro4XnXOE,,,,,
,Baantjer: Plaats Delict,2014,,"id,num_games,score,game,url,images",,,2,4,,,,,12,,20,30,,,,,,,,,,0,,,,,,06S4UCQfSU,,,,,
,Vault Wars: Worker Expansion,2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,5,,,,,,,60,60,,"AZxlPpi5oq,lA3KUtVFCy",,,,,,,,2,3.5,,,,,06XyMDBXn1,,,,,
,Sons of Anarchy: Men of Mayhem - Calaveras Club Expansion,2015,,"id,num_games,score,game,url,images","Katie Dillon,Charles Woods","id,name,url,num_games,score,game,images",3,6,,,,,14,,90,90,v4SfYtS2Lr,"oeg6wN9Eoc,05zCZoLvQJ,fBOTEBUAmV",,,,,,,,6,3.5,,,,,06YFUa2kgA,,,,,
,Icehouse: The Martian Chess Set,1999,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,8,,10,45,,,,,,,,,,0,,,,,,06a0RaluhQ,,,,,
,VerTIPPT nochmal!,2009,,"id,num_games,score,game,url,images",Selami Ileman,"name,id,url,num_games,score,game,images",3,6,,,,,14,,20,20,,,,,,,,,,0,,,,,,06b8jsMgAt,,,,,
,Portable Adventures: Iron Maidens,2004,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,13,,30,30,,,,,,,,,,0,,,,,,06bCWw75h0,,,,,
,Maid of Orleans,1993,,"id,num_games,score,game,url,images",,,2,12,,,,,,,30,30,,,,,,,,,,0,,,,,,06cFmyb11k,,,,,
,Operation October Typhoon,1988,,,,"name,id,url,num_games,score,game,images",1,2,,,,,,,360,360,,,,,,,,,,0,,,,,,06eYJHhasZ,,,,,
,Star Trek: Attack Wing – Koranak Expansion Pack,2013,,"id,num_games,score,game,url,images","Christina Gugliada,Chris Raimo","id,name,url,num_games,score,game,images",2,2,,,,,14,,30,30,,,,,,,,,,0,,,,,,06feIaiTAJ,,,,,
,Zen,2007,,,,"name,id,url,num_games,score,game,images",1,2,,,,,,,,,,,,,,,,,,0,,,,,,06gCOSLGo7,,,,,
,Vanguard: Rome,2010,,"id,num_games,score,game,url,images",Tyler Robertson,"name,id,url,num_games,score,game,images",2,4,,,,,12,,30,30,,,,,,,,,,0,,,,,,06hv4spUIY,,,,,
,Badland Wolves,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,06iEYG1jL7,,,,,
,Monopoly: Schiphol,2010,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,8,,,,,8,,100,100,,,,,,,,,,0,,,,,,06j1bE5REo,,,,,
,Ouija: The Mystifying Card Game,1997,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,8,,,,,10,,30,30,,,,,,,,,,0,,,,,,06kH93mLgp,,,,,
,Mortal Kombat Kard Game,1995,,,,"name,id,url,num_games,score,game,images",2,12,,,,,12,,20,20,,,,,,,,,,0,,,,,,06m4WYABVm,,,,,
,Flohspiele,2005,,,Gabriela Silveira,"name,id,url,num_games,score,game,images",2,6,,,,,7,,10,10,,,,,,,,,,0,,,,,,06oPnuDvQl,,,,,
,Cargo Express,2019,,"id,num_games,score,game,url,images",Harald Lieske,"id,name,url,num_games,score,game,images",2,4,,,,,10,,45,75,,"PGjmKGi26h,BbTMRkwL0b,lA3KUtVFCy",,,,,,,,1,3.0,,,,,06sOPmuOL0,,,,,
,Psychic Pizza Deliverers Go to the Ghost Town,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,4,,,,,10,,30,45,,,,,,,,,,1,3.0,,,,,072GT2nvYK,,,,,
,Monopoly: Despicable Me,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,"N0TkEGfEsF,7rV11PKqME",,,,,,,,,,,,,,,074t93iJ4c,,,,,
,Sea of War,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,0771bxmFre,,,,,
,Jolly Coon Race,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0780Y0rdy1,,,,,
,Die Kinder unserer Welt,2006,,"id,num_games,score,game,url,images",Eva M. Salzgeber,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,20,,,,,,,,,,0,,,,,,07BSPXtChf,,,,,
,Tanks: Sherman Tank Expansion,2016,,"id,num_games,score,game,url,images",Vincent Wai,"name,id,url,num_games,score,game,images",2,2,,,,,13,,,,,,,,,,,,,0,,,,,,07BtENEGVy,,,,,
,All Bunnies Eat Carrots,2014,,"id,num_games,score,game,url,images",Rachel Moretto-Wynia,"name,id,url,num_games,score,game,images",2,4,,,,,5,,45,45,,,,,,,,,,0,,,,,,07D1mGk3hS,,,,,
,Clank! A Deck-Building Adventure,2012,,"id,num_games,score,game,url,images","Rayph Beisner,Raul Ramos,Nate Storm,Derrick Herring,Levi Parker,Ratislav Le","id,name,url,num_games,score,game,images",2,4,,,,,13,,30,60,"KUBCKBkGxV,ZTneo8TaIO,tQGLgwdbYH","1382oBW7iB,iWODHwRGuU,vZsDDAdOoe,wV5peB05xs,BbTMRkwL0b,BGrhzIN69D,MEAoOygZsA,hmipYN1R1I,qZx4PEzKKz",,,,,,,,363,3.8141612687067235,,,,,07FXm6tX4o,,,,,
,Die rote Kralle,2018,,"id,num_games,score,game,url,images",Gyula Pozsgay,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,30,,,,,,,,,,0,,,,,,07G2BBwvjx,,,,,
,Die Sonnenflieger,1998,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,9,,90,90,,,,,,,,,,0,,,,,,07MBDtTGXx,,,,,
,Dominion Big Box (English),2010,,"id,num_games,score,game,url,images","Matthias Catrein,Julien Delval,Ryan Laukat,Harald Lieske,Michael Menzel,Marcel-André Casasola Merkle","id,name,url,num_games,score,game,images",2,4,,,,,12,,30,30,"eX8uuNlQkQ,QAYkTHK1Dd",vZsDDAdOoe,,,,,,,,13,4.0,,,,,07N2GoxAFA,,,,,
,Der Feuersalamander,1988,,"id,num_games,score,game,url,images",Johann Rüttinger,"name,id,url,num_games,score,game,images",2,4,,,,,10,,30,30,,"R0bGq4cAl4,WPytek5P8l,r6yIFvyXDD,mGBzR68m8Z",,,,,,,,0,,,,,,07O7sPNosC,,,,,
,Kosmiczna misja,2013,,"id,num_games,score,game,url,images",Maciej Szymanowicz,"name,id,url,num_games,score,game,images",2,4,,,,,6,,20,20,,,,,,,,,,0,,,,,,07QMLPPS4o,,,,,
,Countdown D20: 55mm - Transparent Sapphire / Gold,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,07QQhu8bZ8,,,,,
,1944,1972,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,12,,180,180,,,,,,,,,,0,,,,,,07Qjn4StOp,,,,,
,Shadow Agents,2016,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,12,,10,30,,PGjmKGi26h,,,,,,,,0,,,,,,07SN0uzyIC,,,,,
,Century 21-opoly,,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,90,90,,,,,,,,,,0,,,,,,07aqb8zh6O,,,,,
,Beat the Market,1968,,,,,3,6,,,,,,,60,60,,,,,,,,,,0,,,,,,07dlmWb2WW,,,,,
,Sacculus,2008,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,5,15,,iWODHwRGuU,,,,,,,,0,,,,,,07e0IWrRZC,,,,,
,Three Kingdoms Combined Arms,2003,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,0,,,,,,07i821rCl8,,,,,
,Wonder Woman Game,1978,,,,"name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,0,,,,,,07jlH0OZXJ,,,,,
,Dinosaur Land,2008,,,,"name,id,url,num_games,score,game,images",2,4,,,,,,,20,20,,,,,,,,,,0,,,,,,07jslOXMl1,,,,,
,ZEN tiles solo,2019,,"id,num_games,score,game,url,images",Ai Miki,"name,id,url,num_games,score,game,images",1,1,,,,,12,,5,10,,,,,,,,,,0,,,,,,07lHWwxtwp,,,,,
,Die Reise nach dem Silbersee,,,,,,2,6,,,,,6,,20,20,,,,,,,,,,0,,,,,,07mRqjS4Pm,,,,,
,6 Day Bike Race,1940,,,,"name,id,url,num_games,score,game,images",1,8,,,,,8,,30,30,,,,,,,,,,0,,,,,,07mlunthO0,,,,,
,Royal Carpet,2001,,"id,num_games,score,game,url,images",,,2,2,,,,,6,,30,30,,,,,,,,,,0,,,,,,07s0bowcDL,,,,,
,El Grande,1995,,"id,num_games,score,game,url,images",Doris Matthäus,"id,name,url,num_games,score,game,images",2,5,,,,,12,,60,120,"QAYkTHK1Dd,nuHYRFmMjU","05zCZoLvQJ,9NBcz45nN7,bgGxE0pI2B,AZxlPpi5oq,iWODHwRGuU,WPytek5P8l,r6yIFvyXDD,DEvPj5twid",,,,,,,,160,3.86875,,,,,07sKc1TGJS,,,,,
,Wings of Fire,1997,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,120,120,,,,,,,,,,0,,,,,,07tXiUQB5i,,,,,
,Farm Rescue,2019,,"id,num_games,score,game,url,images",Reinis Pētersons,,1,5,,,,,4,,15,15,,"9mNukNBxfZ,R0bGq4cAl4,r6yIFvyXDD",,,,,,,,1,1.0,,,,,07uFEqcqpo,,,,,
,Parcel o' Rogues,2019,,"id,num_games,score,game,url,images",Ian Weir,"name,id,url,num_games,score,game,images",2,4,,,,,12,,180,180,,,,,,,,,,0,,,,,,07uf0KYPb6,,,,,
,Front Rank...Fire!,1978,,"id,num_games,score,game,url,images",,,2,2,,,,,,,,,,,,,,,,,,0,,,,,,07vSp3rBSb,,,,,
,"""For Freedom!"" Card Game",2011,,,,"id,name,url,num_games,score,game,images",2,2,,,,,12,,30,30,eX8uuNlQkQ,,,,,,,,,0,,,,,,07zbFbOITA,,,,,
,Sinaps,2009,,"id,num_games,score,game,url,images",Alex A. Ayala,"name,id,url,num_games,score,game,images",2,4,,,,,7,,30,30,,,,,,,,,,0,,,,,,083m3kQsDC,,,,,
,Wild-West,1967,,,,"name,id,url,num_games,score,game,images",2,4,,,,,6,,,,,,,,,,,,,0,,,,,,083oLcBpq2,,,,,
,The Game of Volunteer Management,1990,,,,"name,id,url,num_games,score,game,images",4,6,,,,,,,45,45,,,,,,,,,,0,,,,,,086yt9nEu6,,,,,
,HD Bases by Secret Weapon Miniatures,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,08DGWnLpmN,,,,,
,Munchkin Curses,,,,,"name,id,url,num_games,score,game,images",3,6,,,,,10,,60,90,,,,,,,,,,1,4.0,,,,,08Dhc5kQ0v,,,,,
,Arena of Thyatis,1990,,"id,num_games,score,game,url,images",Gerald Brom Dave Dorman Dennis Kauth,,,,,,,,,,,,,,,,,,,,,0,,,,,,08EJ6M1jfp,,,,,
,Super Mario: Level Up! Board Game,2017,,,,"id,name,url,num_games,score,game,images",3,6,,,,,8,,10,30,,,,,,,,,,9,2.4444444444444446,,,,,08GsXceU4s,,,,,
,Thieves!,,,,,"name,id,url,num_games,score,game,images",3,3,,,,,8,,20,20,,,,,,,,,,0,,,,,,08MWXDpgc8,,,,,
,Speedway: Big Bopper Game,1961,,,,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,20,,,,,,,,,,0,,,,,,08OUvgYA3L,,,,,
,Intrigue City: The Bank Conspiracy,2013,,"id,num_games,score,game,url,images","Eleni Chalati,Manolis Frangidis","name,id,url,num_games,score,game,images",2,5,,,,,12,,60,60,,,,,,,,,,0,,,,,,08REc5AMPn,,,,,
,C'est pas sorcier écologie,2010,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,12,,45,45,,,,,,,,,,0,,,,,,08SCfYsNUm,,,,,
,Oh My Lair!,2012,,"id,num_games,score,game,url,images","Robertson Sondoh,Jr.","name,id,url,num_games,score,game,images",1,1,,,,,10,,15,20,"mavSOM8vjH,ZTneo8TaIO,ov6sEmlkiC","05zCZoLvQJ,Gan96fffLL,R0bGq4cAl4,cXd5KaXXZo,fBOTEBUAmV",,,,,,,,2,4.0,,,,,08Tg5Mx2eS,,,,,
,Thorough-Bucks,1986,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,8,,,,,,,,,,,,,,,,,,0,,,,,,08W4LAJ8sb,,,,,
,Sails of Glory: Neptune 1803 / Ville de Varsovie 1808 Ship Pack,,,,,"name,id,url,num_games,score,game,images",2,12,,,,,13,,30,60,,,,,,,,,,0,,,,,,08Y07T7jOB,,,,,
,Word 'em,2013,,"id,num_games,score,game,url,images",,,2,10,,,,,10,,10,10,,,,,,,,,,0,,,,,,08YVQ5DCr4,,,,,
,Gloomhaven: Jaws of the Lion,2020,,"id,num_games,score,game,url,images",Alexandr Elichev,"id,name,url,num_games,score,game,images",1,4,,,,,14,,30,120,"KUBCKBkGxV,ge8pIhEUGE,yq6hVlbM2R,ZTneo8TaIO,upXZ8vNfNO,VzyslQJGrG","n1GtBt35Rd,PGjmKGi26h,xuphiSlrxI,9mNukNBxfZ,qu5BcGjAzk,WPytek5P8l,BeD8NYAaSU,DwmsVEvNVd,AO3hFg1Vwo,za4PP1LH00,uZR0NCIA6D",,,,,,,,58,4.586206896551722,,,,,08asLSfoZy,,,,,
,Artificers,2010,,"id,num_games,score,game,url,images",,,3,6,,,,,10,,30,30,,,,,,,,,,0,,,,,,08b4dil2e3,,,,,
,Nautilus,2012,,"id,num_games,score,game,url,images",Yuio,"name,id,url,num_games,score,game,images",2,2,,,,,10,,25,25,,,,,,,,,,0,,,,,,08cpVR6AyO,,,,,
,Meridiano 6 Plus Ultra The Court of The Emperor Charles V,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,08d5SOjHgP,,,,,
,What Should You Do?,,,,,"name,id,url,num_games,score,game,images",2,4,,,,,6,,,,,,,,,,,,,0,,,,,,08gRtl3gSx,,,,,
,Reise durch Nord- und Mitteldeutschland,,,,,"name,id,url,num_games,score,game,images",2,6,,,,,6,,25,25,,,,,,,,,,0,,,,,,08hiPZDuGM,,,,,
,Reiner Knizia's Decathlon,2003,,"id,num_games,score,game,url,images",,,1,4,,,,,10,,45,45,,"R0bGq4cAl4,hmipYN1R1I",,,,,,,,8,2.8749999999999996,,,,,08las8b4Gp,,,,,
,Unequalopolis,2019,,,,,2,8,,,,,13,,30,,,"iWODHwRGuU,R0bGq4cAl4,GNtouC8NLm,BGrhzIN69D,eRe1jJCBFe,AVY6EvSQTP",,,,,,,,0,,,,,,08nSAyPihn,,,,,
,Android: Netrunner,2012,,"id,num_games,score,game,url,images","Bruno Balixa,Ralph Beisner,Del Borovic,Gong Studios","id,name,url,num_games,score,game,images",2,2,,,,,14,,30,60,"PinhJrhnxU,Ef4oYLHNhI,3B3QpKvXD3","oeg6wN9Eoc,VQQsdFilIf,WPytek5P8l,RwgEONzIzc,T8JEFYwoqy,XM2FYZmBHH",,,,,,,,229,3.6899563318777298,,,,,08q3IWC9lC,,,,,
,S.A.B.O.T.,2004,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,12,,30,30,,,,,,,,,,0,,,,,,08r8p4mCsK,,,,,
,Dragons: An Adventure Into Middle Earth,1977,,"id,num_games,score,game,url,images",,,2,4,,,,,,,,,,,,,,,,,,0,,,,,,08s7cmXlQ5,,,,,
,DANGER EXTINCTION,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,08tzEAuTM1,,,,,
,Hochzeit Mattenklotz,,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",8,8,,,,,12,,120,120,,,,,,,,,,0,,,,,,08w8JysZuZ,,,,,
,Second Russian Revolution,1990,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,,,90,90,,,,,,,,,,0,,,,,,08zho6xuGm,,,,,
,Father Brown Investigations: The Death of Sir Percy Coldwell,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,0943QqrDRZ,,,,,
